user_id,timestamp,consumption_kwh
0,2024-01-01 00:00:00,2.6185770764345047
0,2024-01-01 01:00:00,2.5455964133227034
0,2024-01-01 02:00:00,2.8072944587697735
0,2024-01-01 03:00:00,2.8963764338134093
0,2024-01-01 04:00:00,2.721207041449563
0,2024-01-01 05:00:00,2.8485222408580855
0,2024-01-01 06:00:00,2.484276262661831
0,2024-01-01 07:00:00,2.300265872726941
0,2024-01-01 08:00:00,1.865456661421226
0,2024-01-01 09:00:00,1.6413182553157781
0,2024-01-01 10:00:00,2.032327543336192
0,2024-01-01 11:00:00,1.6474862842199678
0,2024-01-01 12:00:00,1.738123485812738
0,2024-01-01 13:00:00,1.278231007235349
0,2024-01-01 14:00:00,1.4845237663170896
0,2024-01-01 15:00:00,1.3706697597864204
0,2024-01-01 16:00:00,1.565209805018091
0,2024-01-01 17:00:00,2.019983628399202
0,2024-01-01 18:00:00,1.6811544656783022
0,2024-01-01 19:00:00,2.017231200822654
0,2024-01-01 20:00:00,2.3018517818052895
0,2024-01-01 21:00:00,2.2682006393145233
0,2024-01-01 22:00:00,2.46230700415035
0,2024-01-01 23:00:00,2.5491291247929584
0,2024-01-02 00:00:00,2.7215717666551416
0,2024-01-02 01:00:00,2.5561459318315696
0,2024-01-02 02:00:00,2.660332935255136
0,2024-01-02 03:00:00,2.5415654622377595
0,2024-01-02 04:00:00,2.5047415200418555
0,2024-01-02 05:00:00,2.326575142156995
0,2024-01-02 06:00:00,2.455737270004585
0,2024-01-02 07:00:00,1.8249584250890876
0,2024-01-02 08:00:00,2.032546887513708
0,2024-01-02 09:00:00,1.5592640447849802
0,2024-01-02 10:00:00,1.3170562887311537
0,2024-01-02 11:00:00,1.6497468908180835
0,2024-01-02 12:00:00,1.254675180456348
0,2024-01-02 13:00:00,1.2400458764444051
0,2024-01-02 14:00:00,1.0557708758122881
0,2024-01-02 15:00:00,0.9689655807272518
0,2024-01-02 16:00:00,1.6052874533795871
0,2024-01-02 17:00:00,1.36312433569764
0,2024-01-02 18:00:00,1.888818589667923
0,2024-01-02 19:00:00,2.2490262145052164
0,2024-01-02 20:00:00,2.001291029150496
0,2024-01-02 21:00:00,1.9319058882714917
0,2024-01-02 22:00:00,2.3474805039719038
0,2024-01-02 23:00:00,2.5026274341909134
0,2024-01-03 00:00:00,2.34363270251192
0,2024-01-03 01:00:00,2.405562936820501
0,2024-01-03 02:00:00,2.634592392161468
0,2024-01-03 03:00:00,2.5472887192826734
0,2024-01-03 04:00:00,2.328510999733294
0,2024-01-03 05:00:00,1.8780329272762986
0,2024-01-03 06:00:00,1.8865746535585586
0,2024-01-03 07:00:00,1.855108068718622
0,2024-01-03 08:00:00,1.5312226860852423
0,2024-01-03 09:00:00,1.3030528986555576
0,2024-01-03 10:00:00,1.1455392616748212
0,2024-01-03 11:00:00,1.0761026414045036
0,2024-01-03 12:00:00,1.0085811135407177
0,2024-01-03 13:00:00,1.0333067072532096
0,2024-01-03 14:00:00,1.3745222645747348
0,2024-01-03 15:00:00,1.0465637832356918
0,2024-01-03 16:00:00,1.480379036309152
0,2024-01-03 17:00:00,1.5110170291393383
0,2024-01-03 18:00:00,1.599445113631569
0,2024-01-03 19:00:00,1.5595000367068503
0,2024-01-03 20:00:00,1.7859935145747525
0,2024-01-03 21:00:00,2.4127429404744576
0,2024-01-03 22:00:00,2.1571947789820185
0,2024-01-03 23:00:00,2.3348066189124825
0,2024-01-04 00:00:00,2.4138170854765852
0,2024-01-04 01:00:00,2.506937169268255
0,2024-01-04 02:00:00,2.2224629122541013
0,2024-01-04 03:00:00,2.083433987402515
0,2024-01-04 04:00:00,2.094860726488637
0,2024-01-04 05:00:00,1.9285435540034113
0,2024-01-04 06:00:00,1.9940860080267853
0,2024-01-04 07:00:00,1.7204416276742918
0,2024-01-04 08:00:00,1.578893330737786
0,2024-01-04 09:00:00,1.4210313717597423
0,2024-01-04 10:00:00,1.5208610070941708
0,2024-01-04 11:00:00,1.0802013304095748
0,2024-01-04 12:00:00,1.0431460329659579
0,2024-01-04 13:00:00,1.3061905276071901
0,2024-01-04 14:00:00,1.1394741551890888
0,2024-01-04 15:00:00,1.3039712957944678
0,2024-01-04 16:00:00,1.1920251451154213
0,2024-01-04 17:00:00,1.4766841524466072
0,2024-01-04 18:00:00,1.7120328185884441
0,2024-01-04 19:00:00,1.5232629018507413
0,2024-01-04 20:00:00,1.8116467695796927
0,2024-01-04 21:00:00,2.1853961642183144
0,2024-01-04 22:00:00,2.679251065743274
0,2024-01-04 23:00:00,2.420979837711486
0,2024-01-05 00:00:00,2.3799136257664584
0,2024-01-05 01:00:00,2.2462497488937663
0,2024-01-05 02:00:00,2.4766254065877265
0,2024-01-05 03:00:00,1.8422192586414479
0,2024-01-05 04:00:00,2.242427858429136
0,2024-01-05 05:00:00,2.0685698809542923
0,2024-01-05 06:00:00,1.894107075292627
0,2024-01-05 07:00:00,2.3165718622720393
0,2024-01-05 08:00:00,1.2140397371327363
0,2024-01-05 09:00:00,1.5727824167122493
0,2024-01-05 10:00:00,1.481453504470014
0,2024-01-05 11:00:00,1.481677739520591
0,2024-01-05 12:00:00,1.0247195802109945
0,2024-01-05 13:00:00,1.2485729717963774
0,2024-01-05 14:00:00,1.0806144212562174
0,2024-01-05 15:00:00,1.4311500933410195
0,2024-01-05 16:00:00,1.6075222471585875
0,2024-01-05 17:00:00,1.7407675516006216
0,2024-01-05 18:00:00,1.8269447391851266
0,2024-01-05 19:00:00,2.071532668027575
0,2024-01-05 20:00:00,2.2360911622366046
0,2024-01-05 21:00:00,2.4358459955310736
0,2024-01-05 22:00:00,2.4923129323000284
0,2024-01-05 23:00:00,2.233117853336954
0,2024-01-06 00:00:00,2.4929728348293434
0,2024-01-06 01:00:00,2.7513227402190807
0,2024-01-06 02:00:00,2.4854981502045876
0,2024-01-06 03:00:00,2.454072320280047
0,2024-01-06 04:00:00,2.5478968043729715
0,2024-01-06 05:00:00,2.399659896461935
0,2024-01-06 06:00:00,2.451831341376793
0,2024-01-06 07:00:00,2.230502511040826
0,2024-01-06 08:00:00,1.8975376700957953
0,2024-01-06 09:00:00,1.875727503195249
0,2024-01-06 10:00:00,1.1709850094476353
0,2024-01-06 11:00:00,1.502923973826344
0,2024-01-06 12:00:00,1.5885000687574957
0,2024-01-06 13:00:00,1.135749205369595
0,2024-01-06 14:00:00,1.5845315948019814
0,2024-01-06 15:00:00,1.7739786817049872
0,2024-01-06 16:00:00,2.039614240716345
0,2024-01-06 17:00:00,2.0497022966300227
0,2024-01-06 18:00:00,2.5012628649813395
0,2024-01-06 19:00:00,2.5940784078526686
0,2024-01-06 20:00:00,2.1238336801596587
0,2024-01-06 21:00:00,2.555325746237392
0,2024-01-06 22:00:00,2.697030039021688
0,2024-01-06 23:00:00,2.8440066854672468
0,2024-01-07 00:00:00,2.7720162462072
0,2024-01-07 01:00:00,3.0293047410205
0,2024-01-07 02:00:00,3.0356642314826088
0,2024-01-07 03:00:00,2.5217928815781936
0,2024-01-07 04:00:00,2.920702448964846
0,2024-01-07 05:00:00,2.4789073177287535
0,2024-01-07 06:00:00,2.676972219244624
0,2024-01-07 07:00:00,2.426448225653859
0,2024-01-07 08:00:00,2.1363484418559024
0,2024-01-07 09:00:00,2.420721959688989
0,2024-01-07 10:00:00,2.083027813115256
0,2024-01-07 11:00:00,1.8229594451954627
0,2024-01-07 12:00:00,1.8135321306062133
0,2024-01-07 13:00:00,2.2334593777222427
0,2024-01-07 14:00:00,2.0609943473227887
0,2024-01-07 15:00:00,2.033288440712306
0,2024-01-07 16:00:00,1.9863734516966853
0,2024-01-07 17:00:00,2.183252536640847
0,2024-01-07 18:00:00,2.246439806563398
0,2024-01-07 19:00:00,2.0663074461141466
0,2024-01-07 20:00:00,2.701370347476917
0,2024-01-07 21:00:00,2.747490355790447
0,2024-01-07 22:00:00,2.51254810988981
0,2024-01-07 23:00:00,2.741955079055685
1,2024-01-01 00:00:00,2.404472812000266
1,2024-01-01 01:00:00,2.0196826883008923
1,2024-01-01 02:00:00,2.5203770582120657
1,2024-01-01 03:00:00,2.0661216385197303
1,2024-01-01 04:00:00,2.1243748059580976
1,2024-01-01 05:00:00,2.0768933118974204
1,2024-01-01 06:00:00,1.8828351950831193
1,2024-01-01 07:00:00,1.7031424034741987
1,2024-01-01 08:00:00,1.8294500868757533
1,2024-01-01 09:00:00,1.7968426573268084
1,2024-01-01 10:00:00,1.8489439825430933
1,2024-01-01 11:00:00,1.4743816785828014
1,2024-01-01 12:00:00,1.8365044053032105
1,2024-01-01 13:00:00,1.917685319676856
1,2024-01-01 14:00:00,2.797609455486901
1,2024-01-01 15:00:00,2.24379781880579
1,2024-01-01 16:00:00,2.792941921938162
1,2024-01-01 17:00:00,2.3578387968923824
1,2024-01-01 18:00:00,2.7449553607226993
1,2024-01-01 19:00:00,2.639142993075287
1,2024-01-01 20:00:00,3.02897624847346
1,2024-01-01 21:00:00,3.37797243043379
1,2024-01-01 22:00:00,2.8211460948834115
1,2024-01-01 23:00:00,3.1027045233311714
1,2024-01-02 00:00:00,3.0106034576316056
1,2024-01-02 01:00:00,2.8671651240425637
1,2024-01-02 02:00:00,2.558437768713452
1,2024-01-02 03:00:00,2.4284751061547483
1,2024-01-02 04:00:00,2.344284724518346
1,2024-01-02 05:00:00,2.228517862359145
1,2024-01-02 06:00:00,2.110361524617785
1,2024-01-02 07:00:00,2.156928532560647
1,2024-01-02 08:00:00,1.9341796276499994
1,2024-01-02 09:00:00,2.0670141109380125
1,2024-01-02 10:00:00,2.057546140408614
1,2024-01-02 11:00:00,1.8502387697255636
1,2024-01-02 12:00:00,2.0037429089307364
1,2024-01-02 13:00:00,2.4401582856395967
1,2024-01-02 14:00:00,2.5821135003127758
1,2024-01-02 15:00:00,2.868949904468036
1,2024-01-02 16:00:00,2.370760521063506
1,2024-01-02 17:00:00,3.093307409581244
1,2024-01-02 18:00:00,2.6187079142882688
1,2024-01-02 19:00:00,3.190254399895768
1,2024-01-02 20:00:00,2.769170717626306
1,2024-01-02 21:00:00,3.5586084431164204
1,2024-01-02 22:00:00,3.099761497816644
1,2024-01-02 23:00:00,3.649769767094411
1,2024-01-03 00:00:00,3.165488333076331
1,2024-01-03 01:00:00,3.172813368141237
1,2024-01-03 02:00:00,2.9804154844565494
1,2024-01-03 03:00:00,3.077660075474033
1,2024-01-03 04:00:00,2.566136667845359
1,2024-01-03 05:00:00,2.2096366135679375
1,2024-01-03 06:00:00,2.088374623548217
1,2024-01-03 07:00:00,2.059508273210146
1,2024-01-03 08:00:00,2.206795614842071
1,2024-01-03 09:00:00,2.2592834980555607
1,2024-01-03 10:00:00,2.1706447844361034
1,2024-01-03 11:00:00,2.3255787751873567
1,2024-01-03 12:00:00,2.711222461745221
1,2024-01-03 13:00:00,2.1801877446481446
1,2024-01-03 14:00:00,2.5754693155066612
1,2024-01-03 15:00:00,3.051241418701196
1,2024-01-03 16:00:00,2.7908135952687387
1,2024-01-03 17:00:00,3.356897630288355
1,2024-01-03 18:00:00,3.187311948623676
1,2024-01-03 19:00:00,3.247642794321516
1,2024-01-03 20:00:00,3.38158167262216
1,2024-01-03 21:00:00,3.4701764007955065
1,2024-01-03 22:00:00,3.3414177097061066
1,2024-01-03 23:00:00,3.648292185088074
1,2024-01-04 00:00:00,3.1719928284849477
1,2024-01-04 01:00:00,3.3551538371484533
1,2024-01-04 02:00:00,3.1881756934714365
1,2024-01-04 03:00:00,2.7711549402815887
1,2024-01-04 04:00:00,2.9354086828639603
1,2024-01-04 05:00:00,2.8819025066323176
1,2024-01-04 06:00:00,2.5223608760427165
1,2024-01-04 07:00:00,2.4763633546930937
1,2024-01-04 08:00:00,1.8953438897716197
1,2024-01-04 09:00:00,2.3470631851061734
1,2024-01-04 10:00:00,2.4752359253127127
1,2024-01-04 11:00:00,2.6833799600945873
1,2024-01-04 12:00:00,2.3234483677044535
1,2024-01-04 13:00:00,2.579584341920264
1,2024-01-04 14:00:00,2.9198801328595865
1,2024-01-04 15:00:00,2.6914268718356027
1,2024-01-04 16:00:00,3.105540230699885
1,2024-01-04 17:00:00,2.5284407186748785
1,2024-01-04 18:00:00,3.347236490773337
1,2024-01-04 19:00:00,2.982560943705078
1,2024-01-04 20:00:00,3.022017306051126
1,2024-01-04 21:00:00,3.294552114695424
1,2024-01-04 22:00:00,3.223144575682166
1,2024-01-04 23:00:00,3.24777211381539
1,2024-01-05 00:00:00,2.6335239295573896
1,2024-01-05 01:00:00,2.786663093732778
1,2024-01-05 02:00:00,3.2115877653519176
1,2024-01-05 03:00:00,2.6805591251764285
1,2024-01-05 04:00:00,2.305691312914727
1,2024-01-05 05:00:00,2.5098966233809086
1,2024-01-05 06:00:00,2.190797305127603
1,2024-01-05 07:00:00,2.295150008379223
1,2024-01-05 08:00:00,2.0057030279996297
1,2024-01-05 09:00:00,2.4320436763822215
1,2024-01-05 10:00:00,2.1071076978591083
1,2024-01-05 11:00:00,2.1938483693221476
1,2024-01-05 12:00:00,1.8502991452770603
1,2024-01-05 13:00:00,2.1429310825474874
1,2024-01-05 14:00:00,2.679065701738939
1,2024-01-05 15:00:00,2.4453664587553905
1,2024-01-05 16:00:00,2.9488470111630005
1,2024-01-05 17:00:00,2.541891104952753
1,2024-01-05 18:00:00,2.974810772179278
1,2024-01-05 19:00:00,3.2489633291620206
1,2024-01-05 20:00:00,3.139231241794236
1,2024-01-05 21:00:00,3.046611416075153
1,2024-01-05 22:00:00,3.2632199659727634
1,2024-01-05 23:00:00,3.3672615930293435
1,2024-01-06 00:00:00,2.9941145148432633
1,2024-01-06 01:00:00,3.0738576928222274
1,2024-01-06 02:00:00,2.802310023547692
1,2024-01-06 03:00:00,2.326462080783578
1,2024-01-06 04:00:00,2.326917891160035
1,2024-01-06 05:00:00,2.422764685808629
1,2024-01-06 06:00:00,1.7529554305658166
1,2024-01-06 07:00:00,1.662394651775595
1,2024-01-06 08:00:00,1.7173621241598571
1,2024-01-06 09:00:00,1.3426572031175459
1,2024-01-06 10:00:00,1.7945029217107182
1,2024-01-06 11:00:00,2.0408312529297516
1,2024-01-06 12:00:00,1.9935940697947303
1,2024-01-06 13:00:00,1.7775732805064837
1,2024-01-06 14:00:00,1.7886770213166538
1,2024-01-06 15:00:00,2.4317028486848233
1,2024-01-06 16:00:00,2.6758003579118026
1,2024-01-06 17:00:00,2.906845495521825
1,2024-01-06 18:00:00,2.7294236583670552
1,2024-01-06 19:00:00,2.516790867445511
1,2024-01-06 20:00:00,2.955009171613708
1,2024-01-06 21:00:00,2.745949116533629
1,2024-01-06 22:00:00,2.541947519457077
1,2024-01-06 23:00:00,3.0555613996999242
1,2024-01-07 00:00:00,2.363173330652838
1,2024-01-07 01:00:00,2.766564799322488
1,2024-01-07 02:00:00,2.2163255183004047
1,2024-01-07 03:00:00,2.3518048343922793
1,2024-01-07 04:00:00,2.2463400835673224
1,2024-01-07 05:00:00,2.109702913671801
1,2024-01-07 06:00:00,1.745270245242054
1,2024-01-07 07:00:00,1.9077650185174901
1,2024-01-07 08:00:00,1.3548571123249284
1,2024-01-07 09:00:00,1.2744146339282543
1,2024-01-07 10:00:00,1.5147082445553384
1,2024-01-07 11:00:00,1.9049676257074426
1,2024-01-07 12:00:00,1.9642213268264832
1,2024-01-07 13:00:00,2.0720223880350668
1,2024-01-07 14:00:00,2.2339838277622897
1,2024-01-07 15:00:00,2.120982770537981
1,2024-01-07 16:00:00,2.603211550940064
1,2024-01-07 17:00:00,2.4192101666282513
1,2024-01-07 18:00:00,2.47458031863289
1,2024-01-07 19:00:00,2.890310862233356
1,2024-01-07 20:00:00,2.7278975950333857
1,2024-01-07 21:00:00,2.6230524778268633
1,2024-01-07 22:00:00,2.852587972955842
1,2024-01-07 23:00:00,2.94527482325063
2,2024-01-01 00:00:00,0.9825079212013056
2,2024-01-01 01:00:00,0.7392098355513667
2,2024-01-01 02:00:00,0.49843690427181836
2,2024-01-01 03:00:00,0.48000997467362005
2,2024-01-01 04:00:00,0.6293908316582882
2,2024-01-01 05:00:00,0.5796244084119092
2,2024-01-01 06:00:00,0.6858422643571277
2,2024-01-01 07:00:00,0.9989938513774699
2,2024-01-01 08:00:00,1.0989427126270894
2,2024-01-01 09:00:00,1.1310776628692203
2,2024-01-01 10:00:00,1.2709385134877862
2,2024-01-01 11:00:00,1.450186111889198
2,2024-01-01 12:00:00,1.401585861264596
2,2024-01-01 13:00:00,1.518635896356896
2,2024-01-01 14:00:00,1.746982094095217
2,2024-01-01 15:00:00,1.6089960985530487
2,2024-01-01 16:00:00,1.3174063609095883
2,2024-01-01 17:00:00,1.415863070282406
2,2024-01-01 18:00:00,1.528502630725412
2,2024-01-01 19:00:00,1.210689530207207
2,2024-01-01 20:00:00,1.0705286795694937
2,2024-01-01 21:00:00,1.0651472811593883
2,2024-01-01 22:00:00,1.1422623624585428
2,2024-01-01 23:00:00,0.4897375778213079
2,2024-01-02 00:00:00,0.7809751662033299
2,2024-01-02 01:00:00,0.17604874082549804
2,2024-01-02 02:00:00,0.4052123800304554
2,2024-01-02 03:00:00,0.12508028364460586
2,2024-01-02 04:00:00,0.6590589850200765
2,2024-01-02 05:00:00,0.6239782755812866
2,2024-01-02 06:00:00,0.7868291472846864
2,2024-01-02 07:00:00,0.5106849772082834
2,2024-01-02 08:00:00,0.9705922219128326
2,2024-01-02 09:00:00,0.8829602029412011
2,2024-01-02 10:00:00,1.0449010605395022
2,2024-01-02 11:00:00,1.3734361709632787
2,2024-01-02 12:00:00,1.559929540714865
2,2024-01-02 13:00:00,1.5068171739051301
2,2024-01-02 14:00:00,1.3849021098390333
2,2024-01-02 15:00:00,1.3499833285393097
2,2024-01-02 16:00:00,1.7683460647875653
2,2024-01-02 17:00:00,1.5246787506044257
2,2024-01-02 18:00:00,1.4433066233483682
2,2024-01-02 19:00:00,1.6038600471418731
2,2024-01-02 20:00:00,0.8551632728723826
2,2024-01-02 21:00:00,1.3749758519614605
2,2024-01-02 22:00:00,1.342257879894123
2,2024-01-02 23:00:00,0.8994016097204581
2,2024-01-03 00:00:00,0.628870573193796
2,2024-01-03 01:00:00,0.2503259581630717
2,2024-01-03 02:00:00,0.5392159437168347
2,2024-01-03 03:00:00,0.24973927406252222
2,2024-01-03 04:00:00,0.3730320519843703
2,2024-01-03 05:00:00,0.3971060283211012
2,2024-01-03 06:00:00,0.6235425226827361
2,2024-01-03 07:00:00,0.9624639983640002
2,2024-01-03 08:00:00,0.7492483321148298
2,2024-01-03 09:00:00,0.8260406180193177
2,2024-01-03 10:00:00,0.9818538956865581
2,2024-01-03 11:00:00,1.134269340487632
2,2024-01-03 12:00:00,1.1638971212025762
2,2024-01-03 13:00:00,1.358607065439956
2,2024-01-03 14:00:00,1.8541219109815144
2,2024-01-03 15:00:00,1.4911279966835966
2,2024-01-03 16:00:00,1.6351749100745827
2,2024-01-03 17:00:00,1.2763474524837013
2,2024-01-03 18:00:00,1.4566194058948163
2,2024-01-03 19:00:00,0.9517383027774753
2,2024-01-03 20:00:00,1.0206199682067552
2,2024-01-03 21:00:00,1.4652166539730231
2,2024-01-03 22:00:00,0.7557695103119624
2,2024-01-03 23:00:00,0.9689247301199322
2,2024-01-04 00:00:00,0.7324420043274025
2,2024-01-04 01:00:00,0.5390824564998847
2,2024-01-04 02:00:00,0.404917934257053
2,2024-01-04 03:00:00,0.7989233568508625
2,2024-01-04 04:00:00,0.5531931306340216
2,2024-01-04 05:00:00,0.9798183076439626
2,2024-01-04 06:00:00,0.6497129501770871
2,2024-01-04 07:00:00,0.950447649790134
2,2024-01-04 08:00:00,1.1947329135325737
2,2024-01-04 09:00:00,1.3459053053848637
2,2024-01-04 10:00:00,1.1904584975310328
2,2024-01-04 11:00:00,1.4562360663633076
2,2024-01-04 12:00:00,1.6781153191443359
2,2024-01-04 13:00:00,1.6434286340165734
2,2024-01-04 14:00:00,2.0093924459574777
2,2024-01-04 15:00:00,2.01103226370728
2,2024-01-04 16:00:00,1.4808420610590134
2,2024-01-04 17:00:00,1.451729869139762
2,2024-01-04 18:00:00,1.4636549025434913
2,2024-01-04 19:00:00,1.624517655400872
2,2024-01-04 20:00:00,1.8717333135326792
2,2024-01-04 21:00:00,1.2457803811576282
2,2024-01-04 22:00:00,1.2333056473489195
2,2024-01-04 23:00:00,0.8456386174073043
2,2024-01-05 00:00:00,0.7475614646442029
2,2024-01-05 01:00:00,0.49554117802129416
2,2024-01-05 02:00:00,0.8484282248985576
2,2024-01-05 03:00:00,1.0508322541306723
2,2024-01-05 04:00:00,0.837901556866619
2,2024-01-05 05:00:00,1.274562262367592
2,2024-01-05 06:00:00,1.1540375623854164
2,2024-01-05 07:00:00,1.2522707616109168
2,2024-01-05 08:00:00,1.5249293229193852
2,2024-01-05 09:00:00,1.6875037866787643
2,2024-01-05 10:00:00,1.9840836431315771
2,2024-01-05 11:00:00,1.7441509476645038
2,2024-01-05 12:00:00,1.5730279197135912
2,2024-01-05 13:00:00,2.147924041090392
2,2024-01-05 14:00:00,2.0595285529507343
2,2024-01-05 15:00:00,2.1927132527273554
2,2024-01-05 16:00:00,2.506281980286139
2,2024-01-05 17:00:00,1.8894817289914667
2,2024-01-05 18:00:00,2.1659718854748737
2,2024-01-05 19:00:00,2.0787345515099256
2,2024-01-05 20:00:00,1.840873123964047
2,2024-01-05 21:00:00,1.8244002981747336
2,2024-01-05 22:00:00,1.3644653990150803
2,2024-01-05 23:00:00,1.1891397237167693
2,2024-01-06 00:00:00,1.4258355154887923
2,2024-01-06 01:00:00,1.2858061777952157
2,2024-01-06 02:00:00,1.380309844887081
2,2024-01-06 03:00:00,1.145099471594118
2,2024-01-06 04:00:00,1.4680725952893534
2,2024-01-06 05:00:00,1.1655914527288884
2,2024-01-06 06:00:00,1.1215246482019525
2,2024-01-06 07:00:00,1.0634256996452014
2,2024-01-06 08:00:00,1.4044442793814647
2,2024-01-06 09:00:00,1.9487312511850223
2,2024-01-06 10:00:00,1.6481072937053094
2,2024-01-06 11:00:00,1.9920318906405372
2,2024-01-06 12:00:00,2.621145693683479
2,2024-01-06 13:00:00,2.4546014506031635
2,2024-01-06 14:00:00,2.691265146774752
2,2024-01-06 15:00:00,2.1418513543721316
2,2024-01-06 16:00:00,1.8141387337123165
2,2024-01-06 17:00:00,2.5366339038692063
2,2024-01-06 18:00:00,1.8434397836253975
2,2024-01-06 19:00:00,2.0119955173291357
2,2024-01-06 20:00:00,1.8867672096404586
2,2024-01-06 21:00:00,1.4958674820297726
2,2024-01-06 22:00:00,1.8419039985119299
2,2024-01-06 23:00:00,1.7008197336714708
2,2024-01-07 00:00:00,1.3841025928802413
2,2024-01-07 01:00:00,1.181893905853226
2,2024-01-07 02:00:00,1.1768589394065405
2,2024-01-07 03:00:00,0.9101228100021441
2,2024-01-07 04:00:00,1.1125831149682244
2,2024-01-07 05:00:00,1.208490812238535
